TSB_nm,lambda_nm,T
4.0,740.0000000000001,0.8875796913697902
4.0,742.0,0.8886762209746989
4.0,744.0,0.8898279851899256
4.0,746.0,0.8910338408037389
4.0,748.0000000000001,0.8922924673208258
4.0,750.0,0.8936023858388247
5.0,450.00000000000006,0.1053339719839553
5.0,452.0,0.147921558561583
5.0,454.0,0.1809250705045086
5.0,456.0000000000001,0.2016271916450824
5.0,458.0000000000001,0.2106298626564696
5.0,460.00000000000006,0.2093888967798838
5.0,462.00000000000006,0.2000188401843573
5.0,464.0,0.1844678060623422
5.0,466.0,0.1643981872310639
5.0,468.0,0.1411959386210355
5.0,470.0000000000001,0.1160646453935419
5.0,472.00000000000006,0.0901539606299135
5.0,474.00000000000006,0.0646968895653685
5.0,476.0,0.0411350915538908
5.0,478.0,0.0211989249637981
5.0,480.00000000000006,0.0068844704844261
5.0,482.0,0.00024865423015850066
5.0,484.00000000000006,0.002961390183035
5.0,486.0000000000001,0.0156562550245011
5.0,488.00000000000006,0.0373069853000584
5.0,490.00000000000006,0.0649892855394948
5.0,492.0,0.0943032715743274
5.0,494.00000000000006,0.1202784247565804
5.0,496.0,0.1383394995617137
5.0,498.00000000000006,0.1448689821775985
5.0,500.00000000000006,0.1373401583876738
5.0,502.0,0.1144465156565379
5.0,504.00000000000006,0.0771170022351084
5.0,506.0,0.032256903990276
5.0,508.00000000000006,0.0011148971212814
5.0,510.0,0.0266065116366505
5.0,512.0,0.1479849499151932
5.0,514.0000000000001,0.3362144236642853
5.0,516.0,0.509856552480819
5.0,518.0000000000001,0.6266550164246357
5.0,520.0,0.693078784481583
5.0,522.0,0.7277775021670042
5.0,524.0,0.744891332641629
5.0,526.0,0.7527585230351164
5.0,528.0000000000001,0.7559364903478302
5.0,530.0,0.7568723324819153
5.0,532.0,0.7568815354486929
5.0,534.0000000000001,0.7566731144614748
5.0,536.0,0.756626530565449
5.0,538.0000000000001,0.7569389167852137
5.0,540.0,0.7577047433747335
5.0,542.0000000000001,0.7589598025523712
5.0,544.0,0.7607059706080388
5.0,546.0,0.762925389049088
5.0,548.0000000000001,0.7655886990186392
5.0,550.0,0.7686598695695255
5.0,552.0000000000001,0.7720990427869325
5.0,554.0,0.7758642088962802
5.0,556.0,0.779912184454167
5.0,558.0,0.7841991731643619
5.0,560.0,0.788681076492781
5.0,562.0000000000001,0.7933136547614584
5.0,564.0,0.7980525992898767
5.0,566.0000000000001,0.8028535514551174
5.0,568.0,0.8076720889618418
5.0,570.0,0.8124636894727677
5.0,572.0,0.8171836748585526
5.0,574.0,0.8217871343474441
5.0,576.0000000000001,0.8262288209443767
5.0,578.0,0.8304630120936217
5.0,580.0000000000001,0.8344433222684589
5.0,582.0000000000001,0.8381224516562296
5.0,584.0,0.841451851044764
5.0,586.0,0.8443812780495252
5.0,588.0,0.8468582135132554
5.0,590.0000000000001,0.8488270986821627
5.0,592.0,0.8502283428370891
5.0,594.0,0.8509970363593304
5.0,596.0000000000001,0.8510612842415549
5.0,598.0,0.8503400477203858
5.0,600.0000000000001,0.8487403440941432
5.0,602.0,0.8461536028911582
5.0,604.0000000000001,0.8424509056102057
5.0,606.0,0.8374767541998553
5.0,608.0,0.8310402658500873
5.0,610.0000000000001,0.8229062236545034
5.0,612.0,0.8127770796101872
5.0,614.0000000000001,0.8002761337499784
5.0,616.0,0.7849201002856495
5.0,618.0,0.7660842216793002
5.0,620.0,0.7429562719222894
5.0,622.0,0.7144782433468171
5.0,624.0000000000001,0.6792779993028303
5.0,626.0,0.6356039393700393
5.0,628.0000000000001,0.5813035553052252
5.0,630.0000000000001,0.5139521172341461
5.0,632.0,0.4313741668874371
5.0,634.0,0.3330267039493066
5.0,636.0,0.2228743884194791
5.0,638.0000000000001,0.1137107835278875
5.0,640.0,0.0297910055669847
5.0,642.0000000000001,0.0001559514730714262
5.0,644.0000000000001,0.0423404382115389
5.0,646.0,0.1363992496557014
5.0,648.0,0.2592010953026115
5.0,650.0,0.3807804918382897
5.0,652.0000000000001,0.4864533788457529
5.0,654.0,0.5722194184323346
5.0,656.0,0.6395190730069109
5.0,658.0000000000001,0.6915827464916101
5.0,660.0,0.7317160855190155
5.0,662.0000000000001,0.7627134240615461
5.0,664.0,0.7867639179345741
5.0,666.0000000000001,0.8055276767467293
5.0,668.0,0.8202483789131868
5.0,670.0,0.8318561635042555
5.0,672.0000000000001,0.8410494173576075
5.0,674.0,0.8483561700745267
5.0,676.0000000000001,0.8541790463847424
5.0,678.0,0.8588278703031558
5.0,680.0,0.8625432840348737
5.0,682.0,0.8655139151841338
5.0,684.0,0.8678889289771182
5.0,686.0000000000001,0.8697872742895155
5.0,688.0,0.8713045502196995
5.0,690.0000000000001,0.8725181492538362
5.0,692.0000000000001,0.873491142967179
5.0,694.0,0.8742752429667122
5.0,696.0,0.8749130762111285
5.0,698.0,0.875439947843962
5.0,700.0000000000001,0.8758852178522383
5.0,702.0,0.8762733844192042
5.0,704.0000000000001,0.8766249427819832
5.0,706.0000000000001,0.8769570709733799
5.0,708.0,0.8772841810968872
5.0,710.0,0.8776183654239942
5.0,712.0,0.8779697596654452
5.0,714.0000000000001,0.878346840595518
5.0,716.0,0.8787566713145272
5.0,718.0,0.8792051044986042
5.0,720.0000000000001,0.879696951740364
5.0,722.0,0.880236125371569
5.0,724.0,0.8808257578315807
5.0,726.0000000000001,0.881468302622596
5.0,728.0000000000001,0.8821656200879535
5.0,730.0,0.8829190506246992
5.0,732.0,0.8837294774443462
5.0,734.0000000000001,0.8845973806032398
5.0,736.0,0.8855228837112666
5.0,738.0000000000001,0.886505794476534
5.0,740.0000000000001,0.8875456400421902
5.0,742.0,0.888641697907666
5.0,744.0,0.889793023095554
5.0,746.0,0.8909984721152293
5.0,748.0000000000001,0.8922567241876852
5.0,750.0,0.8935663001215083
